11-08 08:26:49, 6.947, 229.3, 19.93, 1014.9961841
11-08 08:27:21, 6.950, 229.5, 19.93, 1014.87724383
11-08 08:27:54, 6.949, 229.4, 19.93, 1014.92582488
11-08 08:28:26, 6.950, 229.5, 19.93, 1015.0311786
11-08 08:28:58, 6.949, 229.3, 19.94, 1014.95616566
11-08 08:29:30, 6.950, 229.6, 19.93, 1015.04476482
11-08 08:30:02, 6.951, 229.4, 19.92, 1014.9569087
11-08 08:30:35, 6.951, 229.4, 19.92, 1015.02726758
11-08 08:31:07, 6.949, 229.4, 19.91, 1014.94443563
11-08 08:31:39, 6.948, 229.4, 19.92, 1014.96584269
11-08 08:32:11, 6.951, 229.3, 19.91, 1014.90907156
11-08 08:32:43, 6.948, 229.5, 19.9, 1014.97551787
11-08 08:33:16, 6.949, 229.3, 19.9, 1014.93159148
11-08 08:33:48, 6.947, 229.3, 19.9, 1014.89194667
11-08 08:34:20, 6.952, 229.4, 19.91, 1014.97086585
11-08 08:34:52, 6.950, 229.4, 19.91, 1014.96193219
11-08 08:35:24, 6.951, 229.3, 19.9, 1014.93159148
11-08 08:35:57, 6.950, 229.2, 19.9, 1015.06374112
11-08 08:36:29, 6.951, 229.4, 19.89, 1014.9362436
11-08 08:37:01, 6.951, 229.4, 19.9, 1014.90944287
11-08 08:37:33, 6.949, 229.4, 19.89, 1014.94517698
11-08 08:38:05, 6.949, 229.3, 19.89, 1014.967325
11-08 08:38:37, 6.949, 229.2, 19.89, 1014.98482136
11-08 08:39:10, 6.954, 229.3, 19.89, 1014.90981393
11-08 08:39:42, 6.951, 229.3, 19.9, 1014.90516161
11-08 08:40:14, 6.953, 229.4, 19.88, 1014.93233265
11-08 08:40:46, 6.951, 229.5, 19.89, 1014.91446607
11-08 08:41:18, 6.950, 229.3, 19.9, 1014.9537399
11-08 08:41:51, 6.951, 229.3, 19.89, 1014.91446607
11-08 08:42:23, 6.948, 229.4, 19.86, 1014.88881928
11-08 08:42:55, 6.950, 229.4, 19.87, 1014.84880572
11-08 08:43:27, 6.949, 229.3, 19.88, 1014.9412658
11-08 08:43:59, 6.950, 229.4, 19.87, 1014.94130647
11-08 08:44:31, 6.949, 229.3, 19.86, 1014.92846199
11-08 08:45:04, 6.950, 229.3, 19.87, 1014.84880572
11-08 08:45:36, 6.950, 229.4, 19.87, 1014.8620201
11-08 08:46:08, 6.952, 229.4, 19.89, 1014.92339941
11-08 08:46:40, 6.952, 229.3, 19.88, 1014.86197844
11-08 08:47:12, 6.949, 229.3, 19.87, 1014.94130647
11-08 08:47:45, 6.950, 229.3, 19.87, 1014.94130647
11-08 08:48:17, 6.952, 229.3, 19.88, 1014.85736798
11-08 08:48:49, 6.949, 229.3, 19.88, 1014.8662596
11-08 08:49:21, 6.944, 229.4, 19.88, 1014.87058247
11-08 08:49:53, 6.946, 229.4, 19.88, 1014.87058247
11-08 08:50:25, 6.948, 229.2, 19.88, 1014.8487639
11-08 08:50:58, 6.945, 229.3, 19.89, 1014.8573261
11-08 08:51:30, 6.946, 229.4, 19.87, 1014.81344357
11-08 08:52:02, 6.947, 229.2, 19.88, 1014.8794742
11-08 08:52:34, 6.946, 229.3, 19.89, 1014.93661409
11-08 08:53:06, 6.947, 229.4, 19.88, 1014.87058247
11-08 08:53:39, 6.945, 229.4, 19.89, 1014.88803664
11-08 08:54:11, 6.948, 229.4, 19.88, 1014.90590342
11-08 08:54:43, 6.949, 229.4, 19.88, 1014.89268881
11-08 08:55:15, 6.945, 229.2, 19.88, 1014.92805123
11-08 08:55:47, 6.948, 229.4, 19.88, 1014.82661581
11-08 08:56:20, 6.948, 229.4, 19.88, 1014.89701146
11-08 08:56:52, 6.948, 229.4, 19.9, 1014.94052501
11-08 08:57:24, 6.947, 229.4, 19.89, 1014.94517698
11-08 08:57:56, 6.949, 229.4, 19.9, 1014.98445129
11-08 08:58:28, 6.945, 229.4, 19.88, 1014.97197654
11-08 08:59:00, 6.944, 229.4, 19.88, 1014.8794742
11-08 08:59:33, 6.945, 229.3, 19.88, 1014.97629854
11-08 09:00:05, 6.945, 229.3, 19.89, 1014.94982877
11-08 09:00:37, 6.947, 229.4, 19.87, 1014.9856007
11-08 09:01:09, 6.946, 229.4, 19.88, 1014.92805123
11-08 09:01:41, 6.948, 229.2, 19.87, 1014.94130647
11-08 09:02:14, 6.946, 229.4, 19.88, 1014.97197654
11-08 09:02:46, 6.945, 229.1, 19.89, 1015.0155327
11-08 09:03:18, 6.943, 229.3, 19.89, 1015.00696924
11-08 09:03:50, 6.943, 229.2, 19.89, 1015.00231784
11-08 09:04:22, 6.945, 229.4, 19.89, 1015.020184
11-08 09:04:54, 6.943, 229.3, 19.89, 1015.02911693
11-08 09:05:27, 6.945, 229.4, 19.89, 1015.03339876
11-08 09:05:59, 6.942, 229.2, 19.89, 1015.00231784
11-08 09:06:31, 6.943, 229.3, 19.89, 1015.00231784
11-08 09:07:03, 6.943, 229.4, 19.89, 1015.05554635
11-08 09:07:35, 6.940, 229.3, 19.9, 1015.05052614
11-08 09:08:08, 6.945, 229.3, 19.88, 1015.03804977
11-08 09:08:40, 6.943, 229.3, 19.89, 1014.98482136
11-08 09:09:12, 6.944, 229.2, 19.88, 1015.08201488
11-08 09:09:44, 6.944, 229.4, 19.88, 1015.05558577
11-08 09:10:16, 6.943, 229.4, 19.89, 1014.98482136
11-08 09:10:48, 6.942, 229.3, 19.88, 1015.04698251
11-08 09:11:21, 6.943, 229.1, 19.89, 1014.98482136
11-08 09:11:53, 6.942, 229.2, 19.89, 1015.04233164
11-08 09:12:25, 6.941, 229.1, 19.88, 1014.97629854
11-08 09:12:57, 6.939, 229.1, 19.88, 1014.99840582
11-08 09:13:29, 6.941, 229.1, 19.87, 1015.04702186
11-08 09:14:02, 6.943, 229.2, 19.87, 1014.91952918
11-08 09:14:34, 6.942, 229.3, 19.87, 1014.96345368
11-08 09:15:06, 6.945, 229.4, 19.87, 1015.02487483
11-08 09:15:38, 6.945, 229.2, 19.87, 1014.94130647
11-08 09:16:10, 6.948, 229.3, 19.86, 1014.9373947
11-08 09:16:42, 6.945, 229.2, 19.87, 1014.96773529
11-08 09:17:15, 6.947, 229.3, 19.88, 1014.96308401
11-08 09:17:47, 6.945, 229.2, 19.88, 1014.98951306
11-08 09:18:19, 6.942, 229.2, 19.86, 1015.02989415
11-08 09:18:51, 6.945, 229.2, 19.85, 1015.04347657
11-08 09:19:23, 6.950, 229.2, 19.86, 1015.00811623
11-08 09:19:56, 6.946, 229.0, 19.87, 1015.14845515
11-08 09:20:28, 6.945, 229.2, 19.86, 1015.00346571
11-08 09:21:00, 6.941, 229.3, 19.85, 1015.01276656
11-08 09:21:32, 6.946, 229.3, 19.85, 1015.01276656
11-08 09:22:04, 6.947, 229.2, 19.85, 1015.03919458
11-08 09:22:37, 6.946, 229.3, 19.84, 1015.01778473
11-08 09:23:09, 6.947, 229.3, 19.85, 1015.04384452
11-08 09:23:41, 6.944, 229.2, 19.86, 1015.03454445
11-08 09:24:13, 6.947, 229.1, 19.85, 1015.09670018
11-08 09:24:45, 6.943, 229.2, 19.84, 1014.99135727
11-08 09:25:17, 6.946, 229.4, 19.84, 1015.0131348
11-08 09:25:50, 6.947, 229.4, 19.85, 1015.05705843
11-08 09:26:22, 6.946, 229.4, 19.85, 1015.06134051
11-08 09:26:54, 6.948, 229.3, 19.84, 1015.02206669
11-08 09:27:26, 6.947, 229.3, 19.84, 1014.96492982
11-08 09:27:58, 6.947, 229.3, 19.84, 1015.03993016
11-08 09:28:31, 6.946, 229.2, 19.82, 1015.04066474
11-08 09:29:03, 6.947, 229.3, 19.83, 1015.02280203
11-08 09:29:35, 6.948, 229.1, 19.84, 1014.97814354
11-08 09:30:07, 6.944, 229.2, 19.84, 1015.01350279
11-08 09:30:39, 6.944, 229.2, 19.81, 1014.97496566
11-08 09:31:11, 6.947, 229.3, 19.83, 1015.00958856
11-08 09:31:44, 6.946, 229.1, 19.83, 1015.04029758
11-08 09:32:16, 6.943, 229.3, 19.83, 1015.0181525
11-08 09:32:48, 6.946, 229.3, 19.83, 1015.02243448
11-08 09:33:20, 6.947, 229.4, 19.84, 1015.10563181
11-08 09:33:52, 6.945, 229.2, 19.84, 1014.9517161
11-08 09:34:25, 6.944, 229.3, 19.83, 1014.95208467
11-08 09:34:57, 6.941, 229.3, 19.83, 1014.94780297
11-08 09:35:29, 6.940, 229.3, 19.84, 1014.94278401
11-08 09:36:01, 6.943, 229.3, 19.85, 1014.87634543
11-08 09:36:33, 6.943, 229.3, 19.84, 1014.86815255
11-08 09:37:06, 6.943, 229.4, 19.84, 1014.91635649
11-08 09:37:38, 6.941, 229.4, 19.84, 1014.90314273
11-08 09:38:10, 6.947, 229.3, 19.83, 1014.87280342
11-08 09:38:42, 6.943, 229.4, 19.84, 1014.94743443
11-08 09:39:14, 6.944, 229.2, 19.85, 1014.92491954
11-08 09:39:46, 6.945, 229.3, 19.85, 1014.87206411
11-08 09:40:19, 6.944, 229.3, 19.85, 1014.90705468
11-08 09:40:51, 6.941, 229.2, 19.83, 1014.92993917
11-08 09:41:23, 6.942, 229.3, 19.83, 1014.98316163
11-08 09:41:55, 6.942, 229.3, 19.85, 1014.89849182
11-08 09:42:27, 6.941, 229.1, 19.85, 1014.93776418
11-08 09:43:00, 6.941, 229.4, 19.85, 1014.88955933
11-08 09:43:32, 6.939, 229.3, 19.85, 1014.92455015
11-08 09:44:04, 6.939, 229.2, 19.84, 1014.82814143
11-08 09:44:36, 6.937, 229.2, 19.84, 1014.86815255
11-08 09:45:08, 6.939, 229.3, 19.84, 1014.7885001
11-08 09:45:41, 6.941, 229.2, 19.84, 1014.75351086
11-08 09:46:13, 6.939, 229.3, 19.84, 1014.81529804
11-08 09:46:45, 6.940, 229.2, 19.84, 1014.74923001
11-08 09:47:17, 6.939, 229.3, 19.83, 1014.77137626
11-08 09:47:49, 6.940, 229.2, 19.83, 1014.74494917
11-08 09:48:21, 6.941, 229.3, 19.82, 1014.7278259
11-08 09:48:54, 6.941, 229.3, 19.83, 1014.77174685
11-08 09:49:26, 6.939, 229.2, 19.82, 1014.71498353
11-08 09:49:58, 6.944, 229.2, 19.82, 1014.75462302
11-08 09:50:30, 6.939, 229.3, 19.83, 1014.81138704
11-08 09:51:02, 6.943, 229.4, 19.84, 1014.74885882
11-08 09:51:35, 6.943, 229.4, 19.81, 1014.74606115
11-08 09:52:07, 6.941, 229.4, 19.82, 1014.7235451
11-08 09:52:39, 6.941, 229.2, 19.82, 1014.75425255
11-08 09:53:11, 6.938, 229.3, 19.82, 1014.74997164
11-08 09:53:43, 6.939, 229.3, 19.81, 1014.69320894
11-08 09:54:15, 6.947, 229.3, 19.81, 1014.71070275
11-08 09:54:48, 6.945, 229.4, 19.82, 1014.70177037
11-08 09:55:20, 6.943, 229.4, 19.82, 1014.71033183
11-08 09:55:52, 6.943, 229.3, 19.82, 1014.67534407
11-08 09:56:24, 6.939, 229.2, 19.81, 1014.62714378
11-08 09:56:56, 6.937, 229.3, 19.8, 1014.65394111
11-08 09:57:29, 6.942, 229.3, 19.8, 1014.59252898
11-08 09:58:01, 6.944, 229.2, 19.8, 1014.64966054
11-08 09:58:33, 6.941, 229.4, 19.81, 1014.68427656
11-08 09:59:05, 6.938, 229.1, 19.8, 1014.63644773
11-08 09:59:37, 6.942, 229.3, 19.8, 1014.63216722
11-08 10:00:10, 6.944, 229.2, 19.8, 1014.60574172
11-08 10:00:42, 6.940, 229.3, 19.78, 1014.60648437
11-08 10:01:14, 6.943, 229.3, 19.79, 1014.58396832
11-08 10:01:46, 6.942, 229.4, 19.81, 1014.55679857
11-08 10:02:18, 6.941, 229.5, 19.79, 1014.58396832
11-08 10:02:50, 6.943, 229.3, 19.79, 1014.58396832
11-08 10:03:23, 6.938, 229.1, 19.79, 1014.67217616
11-08 10:03:55, 6.940, 229.3, 19.79, 1014.53149001
11-08 10:04:27, 6.944, 229.3, 19.79, 1014.56647543
11-08 10:04:59, 6.942, 229.3, 19.79, 1014.54005029
11-08 10:05:31, 6.945, 229.3, 19.79, 1014.54433044
11-08 10:06:04, 6.943, 229.2, 19.79, 1014.52255764
11-08 10:06:36, 6.940, 229.2, 19.8, 1014.59680932
11-08 10:07:08, 6.941, 229.4, 19.8, 1014.50431984
11-08 10:07:40, 6.939, 229.3, 19.81, 1014.4818008
11-08 10:08:12, 6.938, 229.3, 19.8, 1014.50897259
11-08 10:08:44, 6.939, 229.4, 19.8, 1014.44718906
11-08 10:09:17, 6.940, 229.2, 19.8, 1014.49575993
11-08 10:09:49, 6.938, 229.3, 19.79, 1014.52683772
11-08 10:10:21, 6.935, 229.3, 19.8, 1014.41611015
11-08 10:10:53, 6.940, 229.2, 19.8, 1014.41611015
11-08 10:11:25, 6.939, 229.5, 19.8, 1014.3854051
11-08 10:11:58, 6.938, 229.2, 19.8, 1014.42969669
11-08 10:12:30, 6.936, 229.3, 19.81, 1014.40717689
11-08 10:13:02, 6.935, 229.2, 19.8, 1014.3900588
11-08 10:13:34, 6.937, 229.3, 19.8, 1014.40327143
11-08 10:14:06, 6.936, 229.2, 19.8, 1014.42969669
11-08 10:14:38, 6.936, 229.2, 19.8, 1014.36363357
11-08 10:15:11, 6.938, 229.3, 19.8, 1014.27076969
11-08 10:15:43, 6.937, 229.4, 19.8, 1014.33255422
11-08 10:16:15, 6.938, 229.5, 19.8, 1014.28398244
11-08 10:16:47, 6.936, 229.3, 19.8, 1014.28398244
11-08 10:17:19, 6.937, 229.3, 19.82, 1014.2921647
11-08 10:17:52, 6.936, 229.3, 19.81, 1014.20898473
11-08 10:18:24, 6.934, 229.2, 19.8, 1014.20508249
11-08 10:18:56, 6.933, 229.2, 19.79, 1014.13511827
11-08 10:19:28, 6.936, 229.2, 19.81, 1014.15613365
11-08 10:20:00, 6.927, 229.3, 19.81, 1014.26183588
11-08 10:20:32, 6.931, 229.3, 19.81, 1014.19577195
11-08 10:21:05, 6.935, 229.2, 19.81, 1014.23968912
11-08 10:21:37, 6.934, 229.2, 19.81, 1014.17790353
11-08 10:22:09, 6.931, 229.2, 19.81, 1014.18255918
11-08 10:22:41, 6.930, 229.2, 19.81, 1014.20432929
11-08 10:23:13, 6.927, 229.1, 19.81, 1014.1821821
11-08 10:23:46, 6.929, 229.2, 19.81, 1014.20432929
11-08 10:24:18, 6.930, 229.3, 19.81, 1014.16469066
11-08 10:24:50, 6.930, 229.2, 19.81, 1014.26145976
11-08 10:25:22, 6.932, 229.3, 19.82, 1014.21288666
11-08 10:25:54, 6.931, 229.3, 19.82, 1014.27001759
11-08 10:26:26, 6.926, 229.3, 19.82, 1014.2521491
11-08 10:26:59, 6.929, 229.3, 19.82, 1014.23931266
11-08 10:27:31, 6.928, 229.2, 19.82, 1014.23931266
11-08 10:28:03, 6.930, 229.2, 19.83, 1014.23428023
11-08 10:28:35, 6.925, 229.2, 19.82, 1014.22572278
11-08 10:29:07, 6.929, 229.2, 19.82, 1014.32714903
11-08 10:29:40, 6.927, 229.2, 19.81, 1014.22219751
11-08 10:30:12, 6.932, 229.3, 19.81, 1014.25718086
11-08 10:30:44, 6.929, 229.3, 19.8, 1014.26649071
11-08 10:31:16, 6.930, 229.3, 19.81, 1014.26183588
11-08 10:31:48, 6.930, 229.2, 19.81, 1014.26611482
11-08 10:32:21, 6.929, 229.2, 19.81, 1014.18683779
11-08 10:32:53, 6.931, 229.4, 19.8, 1014.23150763
11-08 10:33:25, 6.932, 229.3, 19.79, 1014.22722879
11-08 10:33:57, 6.929, 229.2, 19.81, 1014.27504868
11-08 10:34:29, 6.932, 229.3, 19.8, 1014.31078314
11-08 10:35:01, 6.931, 229.2, 19.8, 1014.28863702
11-08 10:35:34, 6.934, 229.1, 19.79, 1014.23616242
11-08 10:36:06, 6.932, 229.2, 19.79, 1014.29329143
11-08 10:36:38, 6.931, 229.2, 19.8, 1014.19186993
11-08 10:37:10, 6.929, 229.2, 19.79, 1014.12618438
11-08 10:37:42, 6.933, 229.2, 19.78, 1014.18368891
11-08 10:38:15, 6.934, 229.4, 19.78, 1014.16586886
11-08 10:38:47, 6.934, 229.3, 19.79, 1014.13511827
11-08 10:39:19, 6.931, 229.2, 19.78, 1014.07338338
11-08 10:39:51, 6.931, 229.3, 19.79, 1014.06905669
11-08 10:40:23, 6.929, 229.4, 19.78, 1014.09125108
11-08 10:40:55, 6.931, 229.2, 19.78, 1014.1262322
11-08 10:41:28, 6.932, 229.1, 19.78, 1014.09552943
11-08 10:42:00, 6.939, 229.3, 19.78, 1014.09125108
11-08 10:42:32, 6.935, 229.2, 19.78, 1014.055893
11-08 10:43:04, 6.933, 229.4, 19.77, 1014.10056154
11-08 10:43:36, 6.932, 229.4, 19.77, 1014.12233039
11-08 10:44:09, 6.931, 229.3, 19.77, 1014.18411167
11-08 10:44:41, 6.932, 229.3, 19.77, 1014.15768775
11-08 10:45:13, 6.933, 229.3, 19.76, 1014.12270679
11-08 10:45:45, 6.934, 229.3, 19.76, 1014.12736149
11-08 10:46:17, 6.938, 229.3, 19.77, 1014.17983292
11-08 10:46:49, 6.933, 229.4, 19.76, 1014.17127544
11-08 10:47:22, 6.936, 229.5, 19.76, 1014.12308294
11-08 10:47:54, 6.932, 229.4, 19.75, 1014.14094899
11-08 10:48:26, 6.933, 229.3, 19.75, 1014.11918026
11-08 10:48:58, 6.932, 229.4, 19.75, 1014.10131429
11-08 10:49:30, 6.935, 229.4, 19.76, 1014.13591863
11-08 10:50:03, 6.933, 229.5, 19.76, 1014.13629462
11-08 10:50:35, 6.934, 229.2, 19.74, 1014.12383448
11-08 10:51:07, 6.932, 229.2, 19.75, 1014.09275734
11-08 10:51:39, 6.930, 229.1, 19.75, 1014.12345883
11-08 10:52:11, 6.934, 229.1, 19.75, 1014.07954589
11-08 10:52:44, 6.933, 229.2, 19.75, 1014.03953473
11-08 10:53:16, 6.934, 229.2, 19.75, 1014.10559277
11-08 10:53:48, 6.933, 229.2, 19.75, 1014.11452585
11-08 10:54:20, 6.936, 229.3, 19.75, 1014.07489117
11-08 10:54:52, 6.934, 229.4, 19.75, 1014.04846807
11-08 10:55:24, 6.934, 229.2, 19.74, 1014.0667107
11-08 10:55:57, 6.935, 229.2, 19.75, 1014.06633444
11-08 10:56:29, 6.937, 229.1, 19.75, 1014.1059688
11-08 10:57:01, 6.932, 229.2, 19.74, 1014.11490169
11-08 10:57:33, 6.929, 229.3, 19.73, 1014.03600987
11-08 10:58:05, 6.929, 229.2, 19.75, 1014.03991156
11-08 10:58:38, 6.930, 229.2, 19.75, 1013.98706585
11-08 10:59:10, 6.931, 229.3, 19.74, 1013.96529851
11-08 10:59:42, 6.935, 229.3, 19.73, 1014.04494277
11-08 11:00:14, 6.932, 229.3, 19.72, 1014.01889687
11-08 11:00:46, 6.934, 229.3, 19.73, 1014.0628083
11-08 11:01:18, 6.930, 229.3, 19.74, 1014.03135509
11-08 11:01:51, 6.932, 229.4, 19.73, 1013.94353143
11-08 11:02:23, 6.935, 229.3, 19.74, 1013.96957647
11-08 11:02:55, 6.931, 229.2, 19.74, 1013.98744307
11-08 11:03:27, 6.933, 229.3, 19.73, 1014.03600987
11-08 11:03:59, 6.933, 229.2, 19.74, 1014.04456642
11-08 11:04:32, 6.934, 229.4, 19.74, 1013.96529851
11-08 11:05:04, 6.935, 229.2, 19.73, 1013.96995382
11-08 11:05:36, 6.933, 229.3, 19.73, 1013.98316502
11-08 11:06:08, 6.933, 229.3, 19.73, 1014.00958743
11-08 11:06:40, 6.935, 229.4, 19.74, 1014.00493244
11-08 11:07:13, 6.934, 229.4, 19.74, 1013.94780931
11-08 11:07:45, 6.932, 229.3, 19.73, 1013.94390884
11-08 11:08:17, 6.932, 229.3, 19.73, 1013.9217646
11-08 11:08:49, 6.931, 229.3, 19.74, 1013.93459807
11-08 11:09:21, 6.933, 229.4, 19.72, 1013.93107514
11-08 11:09:53, 6.930, 229.3, 19.73, 1013.94818676
11-08 11:10:26, 6.930, 229.4, 19.73, 1013.93069781
11-08 11:10:58, 6.932, 229.6, 19.72, 1013.98391864
11-08 11:11:30, 6.929, 229.3, 19.71, 1013.94038496
11-08 11:12:02, 6.930, 229.4, 19.73, 1013.9217646
11-08 11:12:34, 6.935, 229.2, 19.75, 1013.92528656
11-08 11:13:07, 6.934, 229.3, 19.73, 1013.94390884
11-08 11:13:39, 6.928, 229.5, 19.73, 1013.91283128
11-08 11:14:11, 6.926, 229.5, 19.73, 1013.9217646
11-08 11:14:43, 6.926, 229.2, 19.72, 1013.91320899
11-08 11:15:15, 6.928, 229.4, 19.73, 1013.85570927
11-08 11:15:48, 6.924, 229.3, 19.73, 1013.87747552
11-08 11:16:20, 6.925, 229.5, 19.73, 1013.90389787
11-08 11:16:52, 6.924, 229.4, 19.73, 1013.89106475
11-08 11:17:24, 6.924, 229.4, 19.72, 1013.84715421
11-08 11:17:56, 6.927, 229.4, 19.74, 1013.82890827
11-08 11:18:28, 6.925, 229.4, 19.75, 1013.8021064
11-08 11:19:01, 6.927, 229.3, 19.73, 1013.77216581
11-08 11:19:33, 6.927, 229.5, 19.74, 1013.72321875
11-08 11:20:05, 6.925, 229.4, 19.75, 1013.70496932
11-08 11:20:37, 6.925, 229.4, 19.75, 1013.69641567
11-08 11:21:09, 6.924, 229.4, 19.74, 1013.73642993
11-08 11:21:42, 6.923, 229.5, 19.74, 1013.74070694
11-08 11:22:14, 6.923, 229.4, 19.74, 1013.81569707
11-08 11:22:46, 6.922, 229.3, 19.73, 1013.78499744
11-08 11:23:18, 6.925, 229.3, 19.73, 1013.72359892
11-08 11:23:50, 6.930, 229.2, 19.74, 1013.66143963
11-08 11:24:22, 6.929, 229.4, 19.73, 1013.62218752
11-08 11:24:55, 6.927, 229.2, 19.73, 1013.58683083
11-08 11:25:27, 6.927, 229.1, 19.74, 1013.64822843
11-08 11:25:59, 6.926, 229.3, 19.73, 1013.73215292
11-08 11:26:31, 6.928, 229.4, 19.73, 1013.69717691
11-08 11:27:03, 6.928, 229.3, 19.73, 1013.70611098
11-08 11:27:36, 6.928, 229.1, 19.74, 1013.76285229
11-08 11:28:08, 6.924, 229.3, 19.72, 1013.66220139
11-08 11:28:40, 6.929, 229.3, 19.73, 1013.7325329
11-08 11:29:12, 6.929, 229.2, 19.73, 1013.75857517
11-08 11:29:44, 6.928, 229.3, 19.72, 1013.75467769
11-08 11:30:17, 6.930, 229.2, 19.73, 1013.68824273
11-08 11:30:49, 6.929, 229.3, 19.72, 1013.72863557
11-08 11:31:21, 6.928, 229.4, 19.71, 1013.72435852
11-08 11:31:53, 6.930, 229.3, 19.71, 1013.69793714
11-08 11:32:25, 6.930, 229.3, 19.72, 1013.67579262
11-08 11:32:58, 6.932, 229.3, 19.71, 1013.7686468
11-08 11:33:30, 6.928, 229.1, 19.71, 1013.71580443
11-08 11:34:02, 6.929, 229.2, 19.71, 1013.73329211
11-08 11:34:34, 6.931, 229.2, 19.72, 1013.75933424
11-08 11:35:06, 6.933, 229.3, 19.71, 1013.69366021
